"ID"	"Sistema operativo, navegador y tecnología asistiva"	"Resumen"	"Elemento afectado"	"Páginas Afectadas"	"Resultado actual"	"Resultado esperado"	"Metodología de testing"	"Severidad"	"Criterio WCAG"	"Captura de pantalla"	"Recomendación (W3C)"	"Notas"
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/no-code	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-55-_podcast-hug_no-code.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/metaverso	"<iframe src=""""https://www.youtube.com/embed/cuKSLzS9eVo?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-56-_podcast-hug_metaverso.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-yui_3_17_2_1_1654190413428_11943 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/metaverso	"<h3 style=""""white-space:pre-wrap;""""> ¿De que hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-56-_podcast-hug_metaverso.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/metaverso	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-56-_podcast-hug_metaverso.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/narrativa-digital	"<iframe src=""""https://www.youtube.com/embed/3wRYGfnhHt0?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-57-_podcast-hug_narrativa-digital.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-yui_3_17_2_1_1652898473167_5271 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/narrativa-digital	"<h3 style=""""white-space:pre-wrap;""""> ¿De que hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-57-_podcast-hug_narrativa-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/narrativa-digital	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-57-_podcast-hug_narrativa-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"#yui_3_17_2_1_1761214712654_82"	https://www.hiexperience.es/podcast-hug/economia-circular	"<iframe src=""""https://www.youtube-nocookie.com/embed/ZabK_Dkzses?wmode=opaque&amp;enablejsapi=1"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen="""""""" id=""""yui_3_17_2_1_1761214712654_82""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-58-_podcast-hug_economia-circular.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-d5c873bce228ac6f160b > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/economia-circular	"<h3 style=""""white-space:pre-wrap;""""> ¿De que hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-58-_podcast-hug_economia-circular.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/economia-circular	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-58-_podcast-hug_economia-circular.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"#yui_3_17_2_1_1761214718337_82"	https://www.hiexperience.es/podcast-hug/design-systems-ops	"<iframe src=""""https://www.youtube-nocookie.com/embed/nn8C_dAzjXg?wmode=opaque&amp;enablejsapi=1"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen="""""""" id=""""yui_3_17_2_1_1761214718337_82""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-59-_podcast-hug_design-systems-ops.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-91045157ac050858fe95 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/design-systems-ops	"<h3 style=""""white-space:pre-wrap;""""> ¿De que hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-59-_podcast-hug_design-systems-ops.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/design-systems-ops	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-59-_podcast-hug_design-systems-ops.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"heading-order-1"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-yui_3_17_2_1_1632318246095_17657 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h4"	https://www.hiexperience.es/nosotros	"<h4 style=""""white-space:pre-wrap;""""><em>Learners</em></h4>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-60-_nosotros.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"image-redundant-alt-2"	"macOS + Electron (Cypress) + axe-core"	"Evita textos alternativos redundantes como 'imagen de...'."	"img[alt=""""Antonio Estévez Lead UX Writer""""]"	https://www.hiexperience.es/nosotros	"<img alt=""""Antonio Estévez Lead..."""" data-src=""""https://images.squar..."""" data-image=""""https://images.squar..."""" data-image-dimension...=""""800x800"""" data-image-focal-poi...=""""0.5,0.5"""" data-load=""""false"""" elementtiming=""""nbf-list-simple"""" src=""""https://images.squar..."""" width=""""800"""" height=""""800"""" sizes=""""(max-width: 5 ...>"	"Proveer alternativas textuales significativas para el contenido no textual."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Leve"	"1.1.1 Contenido no textual"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-60-_nosotros.png	https://www.w3.org/WAI/WCAG21/Understanding/non-text-content.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/nosotros	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-60-_nosotros.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"heading-order-1"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	".sqs-html-content[data-sqsp-text-block-content=""""""""] > h4"	https://www.hiexperience.es/inicio	"<h4 style=""""white-space:pre-wrap;"""">Ayudamos a las organizaciones a crecer y diferenciarse desde la perspectiva del diseño estratégico y la UX.</h4>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-61-_inicio.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-2"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/inicio	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-61-_inicio.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"color-contrast-1"	"macOS + Electron (Cypress) + axe-core"	"El contraste entre el texto y el fondo es insuficiente. Aumenta el contraste para cumplir 1.4.3."	"#block-yui_3_17_2_1_1632611827189_2710 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > .sqsrte-small"	https://www.hiexperience.es/servicios/estrategia-ux	"<p class=""""sqsrte-small"""" style=""""white-space:pre-wrap;"""">Habilidades relacionadas</p>"	"Aumentar el contraste de texto hasta ≥4.5:1 (o ≥3:1 si el texto es grande)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel AA"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-62-_servicios_estrategia-ux.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-6426a56c41417e872e06a76d > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/servicios/estrategia-ux	"<h3 style=""""white-space:pre-wrap;"""">Utilizamos el poder de la investigación y los datos para detectar oportunidades que conducen a un cambio transformador.</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-62-_servicios_estrategia-ux.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/servicios/estrategia-ux	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-62-_servicios_estrategia-ux.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"color-contrast-1"	"macOS + Electron (Cypress) + axe-core"	"El contraste entre el texto y el fondo es insuficiente. Aumenta el contraste para cumplir 1.4.3."	"#block-41cd03e16570a6dc4971 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > .sqsrte-small"	https://www.hiexperience.es/servicios/ux-ui-design	"<p class=""""sqsrte-small"""" style=""""white-space:pre-wrap;"""">Habilidades relacionadas</p>"	"Aumentar el contraste de texto hasta ≥4.5:1 (o ≥3:1 si el texto es grande)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel AA"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-63-_servicios_ux-ui-design.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-6426a74c96e298fb8fab0dcc > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/servicios/ux-ui-design	"<h3 style=""""white-space:pre-wrap;"""">Trabajamos junto a tu equipo para mejorar de manera continua la experiencia de usuario de tus activos digitales.</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-63-_servicios_ux-ui-design.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/servicios/ux-ui-design	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-63-_servicios_ux-ui-design.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"color-contrast-1"	"macOS + Electron (Cypress) + axe-core"	"El contraste entre el texto y el fondo es insuficiente. Aumenta el contraste para cumplir 1.4.3."	"#block-6462660a28af681a1544 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > .sqsrte-small"	https://www.hiexperience.es/servicios/cro-behavioral-design	"<p class=""""sqsrte-small"""" style=""""white-space:pre-wrap;"""">Habilidades relacionadas</p>"	"Aumentar el contraste de texto hasta ≥4.5:1 (o ≥3:1 si el texto es grande)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel AA"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-64-_servicios_cro-behavioral-design.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-6426a73ee3ebb7ed57834a51 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/servicios/cro-behavioral-design	"<h3 style=""""white-space:pre-wrap;"""">Estudiamos el comportamiento de tus clientes para impulsar el crecimiento y la retención de tus productos digitales.</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-64-_servicios_cro-behavioral-design.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/servicios/cro-behavioral-design	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-64-_servicios_cro-behavioral-design.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"color-contrast-1"	"macOS + Electron (Cypress) + axe-core"	"El contraste entre el texto y el fondo es insuficiente. Aumenta el contraste para cumplir 1.4.3."	"#block-ea52f35b19de7834e850 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > .sqsrte-small"	https://www.hiexperience.es/servicios/ux-talent	"<p class=""""sqsrte-small"""" style=""""white-space:pre-wrap;"""">Habilidades relacionadas</p>"	"Aumentar el contraste de texto hasta ≥4.5:1 (o ≥3:1 si el texto es grande)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel AA"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-65-_servicios_ux-talent.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-6426a762d6413a73a2ef12b9 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/servicios/ux-talent	"<h3 style=""""white-space:pre-wrap;"""">Captamos y capacitamos talento para ampliar el know how en tu organización y expandir tus equipos digitales.</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-65-_servicios_ux-talent.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/servicios/ux-talent	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-65-_servicios_ux-talent.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"landmark-unique-1"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/proyectos	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-66-_proyectos.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"color-contrast-1"	"macOS + Electron (Cypress) + axe-core"	"El contraste entre el texto y el fondo es insuficiente. Aumenta el contraste para cumplir 1.4.3."	"#block-6233951ea756da4871727595 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > .sqsrte-small:nth-child(2)"	https://www.hiexperience.es/poltica-de-privacidad	"<p class=""""sqsrte-small"""" style=""""white-space:pre-wrap;"""">La empresa responsable del tratamiento de sus datos en virtud de esta Política de privacidad es:</p>"	"Aumentar el contraste de texto hasta ≥4.5:1 (o ≥3:1 si el texto es grande)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel AA"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-67-_poltica-de-privacidad.png	https://www.w3.org/TR/WCAG20/	""
"landmark-unique-2"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/poltica-de-privacidad	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-67-_poltica-de-privacidad.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	".airtable-embed"	https://www.hiexperience.es/talento	"<iframe class=""""airtable-embed airtable-dynamic-height"""" src=""""https://airtable.com/embed/shrETVvjzNxWsJlAa?backgroundColor=gray"""" frameborder=""""0"""" onmousewheel="""""""" width=""""100%"""" height=""""6261"""" style=""""background: transparent; border: 0px solid #ccc;""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-68-_talento.png	https://www.w3.org/TR/WCAG20/	""
"landmark-unique-2"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/talento	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-68-_talento.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
