url,id,impact,description,help,helpUrl,selector,html,failureSummary
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3:nth-child(2)","<h3 style=""white-space:pre-wrap;""><strong>La muerte anunciada del SEO (otra vez)</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".sqsrte-small > em","<em>Fuente: WebAIM Million – 2024</em>","Fix any of the following:   Element has insufficient color contrast of 4.41 (foreground color: #787878, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","#block-yui_3_17_2_1_1749660904505_21294 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > h3:nth-child(1)","<h3 style=""white-space:pre-wrap;"">1. ¿Qué es la accesibilidad digital?</h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3:nth-child(5)","<h3 style=""white-space:pre-wrap;"">🔄 Integración ágil y sin fricciones con los equipos internos</h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","#block-e48b948736637bc98a69 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > h3","<h3 style=""white-space:pre-wrap;""><strong>Investigación y comprensión del usuario</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3:nth-child(3)","<h3 style=""white-space:pre-wrap;""><strong>1. Descubrimiento: Identificando lo que es relevante para los usuarios</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3:nth-child(4)","<h3 style=""white-space:pre-wrap;""><strong>¿Qué es un producto digital?</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI","#block-yui_3_17_2_1_1728487429739_56535 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">Si te interesa este tema, todavía estás a tiempo de inscribirte de forma gratuita a nuestro próximo evento presencial, en el que descubriremos estrategias para el crecimiento de producto gracias a los datos, con grandes del sector:</p>","Fix any of the following:   Element has insufficient color contrast of 4.41 (foreground color: #787878, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3","<h3 style=""white-space:pre-wrap;""><strong>¿Cómo podemos conseguir que una organización adopte una cultura de datos?</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","link-name","serious","Ensure links have discernible text","Links must have discernible text","https://dequeuniversity.com/rules/axe/4.11/link-name?application=axeAPI","#yui_3_17_2_1_1761400537884_68","<a class=""                 sqs-block-image-link                                                    "" href=""https://www.eventbrite.es/e/entradas-hug-19-datos-para-el-exito-estrategias-para-el-crecimiento-de-producto-1036678773117"" target=""_blank"" id=""yui_3_17_2_1_1761400537884_68"">","Fix all of the following:   Element is in tab order and does not have accessible text Fix any of the following:   Element does not have text that is visible to screen readers   aria-label attribute does not exist or is empty   aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty   Element has no title attribute"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
